TEAM_ID,NICKNAME,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
1610612765,Warriors,0,22019,2020-02-17,East,Detroit,57,19,38,333,11-19,8-19
1610612765,Warriors,0,22019,2020-02-16,East,Detroit,57,19,38,333,11-19,8-19
1610612765,Warriors,0,22019,2020-02-15,East,Detroit,57,19,38,333,11-19,8-19
1610612765,Warriors,0,22019,2020-02-14,East,Detroit,57,19,38,333,11-19,8-19
1610612765,Warriors,0,22019,2020-02-13,East,Detroit,57,19,38,333,11-19,8-19
1610612765,Warriors,0,22019,2020-02-12,East,Detroit,57,19,38,333,11-19,8-19
1610612766,Warriors,0,22019,2020-02-25,East,Charlotte,57,19,38,333,8-18,11-20
1610612766,Warriors,0,22019,2020-02-19,East,Charlotte,54,18,36,333,8-17,10-19
1610612766,Warriors,0,22019,2020-02-18,East,Charlotte,54,18,36,333,8-17,10-19
1610612766,Warriors,0,22019,2020-02-17,East,Charlotte,54,18,36,333,8-17,10-19
1610612766,Warriors,0,22019,2020-02-16,East,Charlotte,54,18,36,333,8-17,10-19
1610612766,Warriors,0,22019,2020-02-15,East,Charlotte,54,18,36,333,8-17,10-19
1610612766,Warriors,0,22019,2020-02-14,East,Charlotte,54,18,36,333,8-17,10-19
1610612766,Warriors,0,22019,2020-02-13,East,Charlotte,54,18,36,333,8-17,10-19
1610612766,Warriors,0,22019,2020-02-12,East,Charlotte,54,18,36,333,8-17,10-19
1610612750,Warriors,0,22019,2020-01-24,West,Minnesota,45,15,30,333,6-16,9-14
1610612764,Warriors,0,22019,2020-01-27,East,Washington,45,15,30,333,9-11,6-19
1610612764,Warriors,0,22019,2020-01-26,East,Washington,45,15,30,333,9-11,6-19
1610612766,Warriors,0,22019,2020-01-23,East,Charlotte,45,15,30,333,7-14,8-16
1610612766,Warriors,0,22019,2020-01-22,East,Charlotte,45,15,30,333,7-14,8-16
1610612766,Warriors,0,22019,2020-01-21,East,Charlotte,45,15,30,333,7-14,8-16
1610612766,Warriors,0,22019,2020-01-20,East,Charlotte,45,15,30,333,7-14,8-16
1610612764,Warriors,0,22019,2020-01-21,East,Washington,42,14,28,333,9-11,5-17
1610612764,Warriors,0,22019,2020-01-20,East,Washington,42,14,28,333,9-11,5-17
1610612741,Bulls,0,22019,2020-01-10,East,Chicago,39,13,26,333,7-14,6-12
1610612764,Warriors,0,22019,2020-01-14,East,Washington,39,13,26,333,8-11,5-15
1610612764,Warriors,0,22019,2020-01-13,East,Washington,39,13,26,333,8-11,5-15
1610612764,Warriors,0,22019,2020-01-12,East,Washington,39,13,26,333,8-11,5-15
1610612740,Pelicans,0,22019,2020-01-05,West,New Orleans,36,12,24,333,6-11,6-13
1610612740,Pelicans,0,22019,2020-01-04,West,New Orleans,36,12,24,333,6-11,6-13
1610612764,Warriors,0,22019,2020-01-07,East,Washington,36,12,24,333,7-10,5-14
1610612764,Warriors,0,22019,2020-01-06,East,Washington,36,12,24,333,7-10,5-14
1610612741,Bulls,0,22019,2020-02-28,East,Chicago,59,20,39,339,12-19,8-20
1610612741,Bulls,0,22019,2020-02-27,East,Chicago,59,20,39,339,12-19,8-20
1610612741,Bulls,0,22019,2020-02-26,East,Chicago,59,20,39,339,12-19,8-20
1610612741,Bulls,0,22019,2020-02-25,East,Chicago,59,20,39,339,12-19,8-20
1610612741,Bulls,0,22019,2020-02-21,East,Chicago,56,19,37,339,11-17,8-20
1610612741,Bulls,0,22019,2020-02-20,East,Chicago,56,19,37,339,11-17,8-20
1610612765,Warriors,0,22019,2020-02-11,East,Detroit,56,19,37,339,11-19,8-18
1610612765,Warriors,0,22019,2020-02-10,East,Detroit,56,19,37,339,11-19,8-18
1610612766,Warriors,0,22019,2020-02-24,East,Charlotte,56,19,37,339,8-18,11-19
1610612766,Warriors,0,22019,2020-02-23,East,Charlotte,56,19,37,339,8-18,11-19
1610612766,Warriors,0,22019,2020-02-22,East,Charlotte,56,19,37,339,8-18,11-19
1610612750,Warriors,0,22019,2020-01-23,West,Minnesota,44,15,29,341,6-15,9-14
1610612750,Warriors,0,22019,2020-01-22,West,Minnesota,44,15,29,341,6-15,9-14
1610612758,Warriors,0,22019,2020-01-23,West,Sacramento,44,15,29,341,8-13,7-16
1610612758,Warriors,0,22019,2020-01-22,West,Sacramento,44,15,29,341,8-13,7-16
1610612764,Warriors,0,22019,2020-01-25,East,Washington,44,15,29,341,9-11,6-18
1610612764,Warriors,0,22019,2020-01-24,East,Washington,44,15,29,341,9-11,6-18
1610612764,Warriors,0,22019,2020-01-23,East,Washington,44,15,29,341,9-11,6-18
1610612766,Warriors,0,22019,2020-01-19,East,Charlotte,44,15,29,341,7-13,8-16
1610612766,Warriors,0,22019,2020-01-18,East,Charlotte,44,15,29,341,7-13,8-16
1610612766,Warriors,0,22019,2020-01-17,East,Charlotte,44,15,29,341,7-13,8-16
1610612766,Warriors,0,22019,2020-01-16,East,Charlotte,44,15,29,341,7-13,8-16
1610612766,Warriors,0,22019,2020-01-15,East,Charlotte,44,15,29,341,7-13,8-16
1610612741,Bulls,0,22019,2020-01-14,East,Chicago,41,14,27,341,7-14,7-13
1610612741,Bulls,0,22019,2020-01-13,East,Chicago,41,14,27,341,7-14,7-13
1610612765,Warriors,0,22019,2020-01-14,East,Detroit,41,14,27,341,8-13,6-14
1610612765,Warriors,0,22019,2020-01-13,East,Detroit,41,14,27,341,8-13,6-14
1610612740,Pelicans,0,22019,2020-01-09,West,New Orleans,38,13,25,342,7-12,6-13
1610612740,Pelicans,0,22019,2020-01-08,West,New Orleans,38,13,25,342,7-12,6-13
1610612741,Bulls,0,22019,2020-01-09,East,Chicago,38,13,25,342,7-13,6-12
1610612741,Bulls,0,22019,2020-01-08,East,Chicago,38,13,25,342,7-13,6-12
1610612764,Warriors,0,22019,2020-01-11,East,Washington,38,13,25,342,8-10,5-15
1610612764,Warriors,0,22019,2020-01-10,East,Washington,38,13,25,342,8-10,5-15
1610612765,Warriors,0,22019,2020-01-03,East,Detroit,35,12,23,343,8-10,4-13
1610612765,Warriors,0,22019,2020-01-02,East,Detroit,35,12,23,343,8-10,4-13
1610612741,Bulls,0,22019,2020-02-24,East,Chicago,58,20,38,345,12-18,8-20
1610612741,Bulls,0,22019,2020-02-23,East,Chicago,58,20,38,345,12-18,8-20
1610612766,Warriors,0,22019,2020-02-27,East,Charlotte,58,20,38,345,9-18,11-20
1610612766,Warriors,0,22019,2020-02-26,East,Charlotte,58,20,38,345,9-18,11-20
1610612741,Bulls,0,22019,2020-02-19,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-18,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-17,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-16,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-15,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-14,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-13,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-12,East,Chicago,55,19,36,345,11-16,8-20
1610612741,Bulls,0,22019,2020-02-11,East,Chicago,55,19,36,345,11-16,8-20
1610612765,Warriors,0,22019,2020-02-09,East,Detroit,55,19,36,345,11-18,8-18
1610612765,Warriors,0,22019,2020-02-08,East,Detroit,55,19,36,345,11-18,8-18
1610612766,Warriors,0,22019,2020-02-21,East,Charlotte,55,19,36,345,8-17,11-19
1610612766,Warriors,0,22019,2020-02-20,East,Charlotte,55,19,36,345,8-17,11-19
1610612765,Warriors,0,22019,2020-02-04,East,Detroit,52,18,34,346,10-17,8-17
1610612764,Warriors,0,22019,2020-02-06,East,Washington,49,17,32,347,11-12,6-20
1610612764,Warriors,0,22019,2020-02-05,East,Washington,49,17,32,347,11-12,6-20
1610612764,Warriors,0,22019,2020-02-04,East,Washington,49,17,32,347,11-12,6-20
1610612741,Bulls,0,22019,2020-01-17,East,Chicago,43,15,28,349,8-14,7-14
1610612750,Warriors,0,22019,2020-01-21,West,Minnesota,43,15,28,349,6-15,9-13
1610612750,Warriors,0,22019,2020-01-20,West,Minnesota,43,15,28,349,6-15,9-13
1610612758,Warriors,0,22019,2020-01-21,West,Sacramento,43,15,28,349,8-13,7-15
1610612758,Warriors,0,22019,2020-01-20,West,Sacramento,43,15,28,349,8-13,7-15
1610612766,Warriors,0,22019,2020-01-14,East,Charlotte,43,15,28,349,7-13,8-15
1610612766,Warriors,0,22019,2020-01-13,East,Charlotte,43,15,28,349,7-13,8-15
1610612741,Bulls,0,22019,2020-02-10,East,Chicago,54,19,35,352,11-16,8-19
1610612741,Bulls,0,22019,2020-02-09,East,Chicago,54,19,35,352,11-16,8-19
1610612765,Warriors,0,22019,2020-02-07,East,Detroit,54,19,35,352,11-17,8-18
1610612764,Warriors,0,22019,2020-02-10,East,Washington,51,18,33,353,12-13,6-20
1610612764,Warriors,0,22019,2020-02-09,East,Washington,51,18,33,353,12-13,6-20
1610612765,Warriors,0,22019,2020-02-02,East,Detroit,51,18,33,353,10-17,8-16
1610612758,Warriors,0,22019,2020-01-01,West,Sacramento,34,12,22,353,6-9,6-13
1610612765,Warriors,0,22019,2020-01-01,East,Detroit,34,12,22,353,8-10,4-12
1610612764,Warriors,0,22019,2020-02-02,East,Washington,48,17,31,354,11-11,6-20
1610612764,Warriors,0,22019,2020-02-01,East,Washington,48,17,31,354,11-11,6-20
1610612765,Warriors,0,22019,2020-01-28,East,Detroit,48,17,31,354,9-16,8-15
1610612765,Warriors,0,22019,2020-01-27,East,Detroit,48,17,31,354,9-16,8-15
1610612766,Warriors,0,22019,2020-02-29,East,Charlotte,59,21,38,356,9-18,12-20
1610612766,Warriors,0,22019,2020-02-28,East,Charlotte,59,21,38,356,9-18,12-20
1610612764,Warriors,0,22019,2020-02-25,East,Washington,56,20,36,357,13-15,7-21
1610612764,Warriors,0,22019,2020-02-24,East,Washington,56,20,36,357,13-15,7-21
1610612741,Bulls,0,22019,2020-02-08,East,Chicago,53,19,34,358,11-16,8-18
1610612741,Bulls,0,22019,2020-02-07,East,Chicago,53,19,34,358,11-16,8-18
1610612741,Bulls,0,22019,2020-02-06,East,Chicago,53,19,34,358,11-16,8-18
1610612765,Warriors,0,22019,2020-02-06,East,Detroit,53,19,34,358,11-17,8-17
1610612765,Warriors,0,22019,2020-02-05,East,Detroit,53,19,34,358,11-17,8-17
1610612740,Pelicans,0,22019,2020-01-10,West,New Orleans,39,14,25,359,7-12,7-13
1610612765,Warriors,0,22019,2020-01-10,East,Detroit,39,14,25,359,8-11,6-14
1610612765,Warriors,0,22019,2020-01-09,East,Detroit,39,14,25,359,8-11,6-14
1610612741,Bulls,0,22019,2020-01-05,East,Chicago,36,13,23,361,7-13,6-10
1610612741,Bulls,0,22019,2020-01-04,East,Chicago,36,13,23,361,7-13,6-10
1610612758,Warriors,0,22019,2020-01-05,West,Sacramento,36,13,23,361,7-10,6-13
1610612758,Warriors,0,22019,2020-01-04,West,Sacramento,36,13,23,361,7-10,6-13
1610612765,Warriors,0,22019,2020-01-04,East,Detroit,36,13,23,361,8-10,5-13
1610612766,Warriors,0,22019,2020-01-01,East,Charlotte,36,13,23,361,7-11,6-12
1610612764,Warriors,0,22019,2020-02-29,East,Washington,58,21,37,362,14-15,7-22
1610612764,Warriors,0,22019,2020-02-28,East,Washington,58,21,37,362,14-15,7-22
1610612741,Bulls,0,22019,2020-01-24,East,Chicago,47,17,30,362,10-15,7-15
1610612765,Warriors,0,22019,2020-01-26,East,Detroit,47,17,30,362,9-15,8-15
1610612765,Warriors,0,22019,2020-01-25,East,Detroit,47,17,30,362,9-15,8-15
1610612764,Warriors,0,22019,2020-02-23,East,Washington,55,20,35,364,13-14,7-21
1610612741,Bulls,0,22019,2020-01-19,East,Chicago,44,16,28,364,9-14,7-14
1610612741,Bulls,0,22019,2020-01-18,East,Chicago,44,16,28,364,9-14,7-14
1610612765,Warriors,0,22019,2020-01-21,East,Detroit,44,16,28,364,8-13,8-15
1610612765,Warriors,0,22019,2020-01-20,East,Detroit,44,16,28,364,8-13,8-15
1610612750,Warriors,0,22019,2020-01-01,West,Minnesota,33,12,21,364,4-11,8-10
1610612741,Bulls,0,22019,2020-02-05,East,Chicago,52,19,33,365,11-15,8-18
1610612741,Bulls,0,22019,2020-02-04,East,Chicago,52,19,33,365,11-15,8-18
1610612741,Bulls,0,22019,2020-02-03,East,Chicago,52,19,33,365,11-15,8-18
1610612741,Bulls,0,22019,2020-02-02,East,Chicago,52,19,33,365,11-15,8-18
1610612764,Warriors,0,22019,2020-02-11,East,Washington,52,19,33,365,13-13,6-20
1610612740,Pelicans,0,22019,2020-01-15,West,New Orleans,41,15,26,366,7-12,8-14
1610612740,Pelicans,0,22019,2020-01-14,West,New Orleans,41,15,26,366,7-12,8-14
1610612740,Pelicans,0,22019,2020-01-13,West,New Orleans,41,15,26,366,7-12,8-14
1610612750,Warriors,0,22019,2020-01-17,West,Minnesota,41,15,26,366,6-13,9-13
1610612758,Warriors,0,22019,2020-01-17,West,Sacramento,41,15,26,366,8-13,7-13
1610612758,Warriors,0,22019,2020-01-16,West,Sacramento,41,15,26,366,8-13,7-13
1610612758,Warriors,0,22019,2020-01-15,West,Sacramento,41,15,26,366,8-13,7-13
1610612766,Warriors,0,22019,2020-01-11,East,Charlotte,41,15,26,366,7-13,8-13
1610612766,Warriors,0,22019,2020-01-10,East,Charlotte,41,15,26,366,7-13,8-13
1610612764,Warriors,0,22019,2020-02-27,East,Washington,57,21,36,368,14-15,7-21
1610612764,Warriors,0,22019,2020-02-26,East,Washington,57,21,36,368,14-15,7-21
1610612765,Warriors,0,22019,2020-01-08,East,Detroit,38,14,24,368,8-10,6-14
1610612765,Warriors,0,22019,2020-01-07,East,Detroit,38,14,24,368,8-10,6-14
1610612741,Bulls,0,22019,2020-01-03,East,Chicago,35,13,22,371,7-12,6-10
1610612741,Bulls,0,22019,2020-01-02,East,Chicago,35,13,22,371,7-12,6-10
1610612758,Warriors,0,22019,2020-01-03,West,Sacramento,35,13,22,371,7-9,6-13
1610612758,Warriors,0,22019,2020-01-02,West,Sacramento,35,13,22,371,7-9,6-13
1610612763,Warriors,0,22019,2020-01-03,West,Memphis,35,13,22,371,7-12,6-10
1610612763,Warriors,0,22019,2020-01-02,West,Memphis,35,13,22,371,7-12,6-10
1610612764,Warriors,0,22019,2020-03-01,East,Washington,59,22,37,373,14-15,8-22
1610612741,Bulls,0,22019,2020-02-01,East,Chicago,51,19,32,373,11-15,8-17
1610612741,Bulls,0,22019,2020-01-31,East,Chicago,51,19,32,373,11-15,8-17
1610612741,Bulls,0,22019,2020-01-26,East,Chicago,48,18,30,375,10-15,8-15
1610612741,Bulls,0,22019,2020-01-25,East,Chicago,48,18,30,375,10-15,8-15
1610612758,Warriors,0,22019,2020-01-31,West,Sacramento,48,18,30,375,8-14,10-16
1610612758,Warriors,0,22019,2020-01-30,West,Sacramento,48,18,30,375,8-14,10-16
1610612750,Warriors,0,22019,2020-01-16,West,Minnesota,40,15,25,375,6-13,9-12
1610612750,Warriors,0,22019,2020-01-15,West,Minnesota,40,15,25,375,6-13,9-12
1610612758,Warriors,0,22019,2020-01-14,West,Sacramento,40,15,25,375,8-12,7-13
1610612758,Warriors,0,22019,2020-01-13,West,Sacramento,40,15,25,375,8-12,7-13
1610612766,Warriors,0,22019,2020-01-09,East,Charlotte,40,15,25,375,7-13,8-12
1610612766,Warriors,0,22019,2020-01-08,East,Charlotte,40,15,25,375,7-13,8-12
1610612764,Warriors,0,22019,2020-02-20,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-19,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-18,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-17,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-16,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-15,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-14,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-13,East,Washington,53,20,33,377,13-13,7-20
1610612764,Warriors,0,22019,2020-02-12,East,Washington,53,20,33,377,13-13,7-20
1610612740,Pelicans,0,22019,2020-01-23,West,New Orleans,45,17,28,378,8-14,9-14
1610612740,Pelicans,0,22019,2020-01-22,West,New Orleans,45,17,28,378,8-14,9-14
1610612765,Warriors,0,22019,2020-01-23,East,Detroit,45,17,28,378,9-13,8-15
1610612765,Warriors,0,22019,2020-01-22,East,Detroit,45,17,28,378,9-13,8-15
1610612756,Warriors,0,22019,2020-01-09,West,Phoenix,37,14,23,378,7-14,7-9
1610612756,Warriors,0,22019,2020-01-08,West,Phoenix,37,14,23,378,7-14,7-9
1610612756,Warriors,0,22019,2020-01-07,West,Phoenix,37,14,23,378,7-14,7-9
1610612758,Warriors,0,22019,2020-01-06,West,Sacramento,37,14,23,378,8-10,6-13
1610612766,Warriors,0,22019,2020-01-03,East,Charlotte,37,14,23,378,7-11,7-12
1610612766,Warriors,0,22019,2020-01-02,East,Charlotte,37,14,23,378,7-11,7-12
1610612740,Pelicans,0,22019,2020-01-17,West,New Orleans,42,16,26,381,8-12,8-14
1610612740,Pelicans,0,22019,2020-01-16,West,New Orleans,42,16,26,381,8-12,8-14
1610612741,Bulls,0,22019,2020-01-01,East,Chicago,34,13,21,382,7-11,6-10
1610612750,Warriors,0,22019,2020-01-04,West,Minnesota,34,13,21,382,5-11,8-10
1610612750,Warriors,0,22019,2020-01-03,West,Minnesota,34,13,21,382,5-11,8-10
1610612750,Warriors,0,22019,2020-01-02,West,Minnesota,34,13,21,382,5-11,8-10
1610612756,Warriors,0,22019,2020-01-02,West,Phoenix,34,13,21,382,6-12,7-9
1610612756,Warriors,0,22019,2020-01-01,West,Phoenix,34,13,21,382,6-12,7-9
1610612763,Warriors,0,22019,2020-01-01,West,Memphis,34,13,21,382,7-12,6-9
1610612740,Pelicans,0,22019,2020-01-27,West,New Orleans,47,18,29,383,9-15,9-14
1610612740,Pelicans,0,22019,2020-01-26,West,New Orleans,47,18,29,383,9-15,9-14
1610612750,Warriors,0,22019,2020-01-14,West,Minnesota,39,15,24,385,6-12,9-12
1610612750,Warriors,0,22019,2020-01-13,West,Minnesota,39,15,24,385,6-12,9-12
1610612758,Warriors,0,22019,2020-01-12,West,Sacramento,39,15,24,385,8-11,7-13
1610612758,Warriors,0,22019,2020-01-11,West,Sacramento,39,15,24,385,8-11,7-13
1610612758,Warriors,0,22019,2020-01-10,West,Sacramento,39,15,24,385,8-11,7-13
1610612766,Warriors,0,22019,2020-01-07,East,Charlotte,39,15,24,385,7-12,8-12
1610612766,Warriors,0,22019,2020-01-06,East,Charlotte,39,15,24,385,7-12,8-12
1610612740,Pelicans,0,22019,2020-01-21,West,New Orleans,44,17,27,386,8-13,9-14
1610612740,Pelicans,0,22019,2020-01-20,West,New Orleans,44,17,27,386,8-13,9-14
1610612741,Bulls,0,22019,2020-01-28,East,Chicago,49,19,30,388,11-15,8-15
1610612741,Bulls,0,22019,2020-01-27,East,Chicago,49,19,30,388,11-15,8-15
1610612756,Warriors,0,22019,2020-02-11,West,Phoenix,54,21,33,389,10-18,11-15
1610612756,Warriors,0,22019,2020-02-10,West,Phoenix,54,21,33,389,10-18,11-15
1610612758,Warriors,0,22019,2020-02-19,West,Sacramento,54,21,33,389,11-15,10-18
1610612758,Warriors,0,22019,2020-02-18,West,Sacramento,54,21,33,389,11-15,10-18
1610612758,Warriors,0,22019,2020-02-17,West,Sacramento,54,21,33,389,11-15,10-18
1610612758,Warriors,0,22019,2020-02-16,West,Sacramento,54,21,33,389,11-15,10-18
1610612758,Warriors,0,22019,2020-02-15,West,Sacramento,54,21,33,389,11-15,10-18
1610612758,Warriors,0,22019,2020-02-14,West,Sacramento,54,21,33,389,11-15,10-18
1610612758,Warriors,0,22019,2020-02-13,West,Sacramento,54,21,33,389,11-15,10-18
1610612758,Warriors,0,22019,2020-02-12,West,Sacramento,54,21,33,389,11-15,10-18
1610612750,Warriors,0,22019,2020-01-08,West,Minnesota,36,14,22,389,5-11,9-11
1610612750,Warriors,0,22019,2020-01-07,West,Minnesota,36,14,22,389,5-11,9-11
1610612756,Warriors,0,22019,2020-01-06,West,Phoenix,36,14,22,389,7-13,7-9
1610612756,Warriors,0,22019,2020-01-05,West,Phoenix,36,14,22,389,7-13,7-9
1610612763,Warriors,0,22019,2020-01-04,West,Memphis,36,14,22,389,7-12,7-10
1610612740,Pelicans,0,22019,2020-02-05,West,New Orleans,51,20,31,392,10-16,10-15
1610612740,Pelicans,0,22019,2020-02-04,West,New Orleans,51,20,31,392,10-16,10-15
1610612756,Warriors,0,22019,2020-02-06,West,Phoenix,51,20,31,392,9-17,11-14
1610612756,Warriors,0,22019,2020-02-05,West,Phoenix,51,20,31,392,9-17,11-14
1610612758,Warriors,0,22019,2020-02-07,West,Sacramento,51,20,31,392,10-15,10-16
1610612756,Warriors,0,22019,2020-03-01,West,Phoenix,61,24,37,393,11-21,13-16
1610612756,Warriors,0,22019,2020-02-29,West,Phoenix,61,24,37,393,11-21,13-16
1610612756,Warriors,0,22019,2020-02-21,West,Phoenix,56,22,34,393,11-18,11-16
1610612750,Warriors,0,22019,2020-01-12,West,Minnesota,38,15,23,395,6-11,9-12
1610612750,Warriors,0,22019,2020-01-11,West,Minnesota,38,15,23,395,6-11,9-12
1610612756,Warriors,0,22019,2020-01-11,West,Phoenix,38,15,23,395,8-14,7-9
1610612756,Warriors,0,22019,2020-01-10,West,Phoenix,38,15,23,395,8-14,7-9
1610612758,Warriors,0,22019,2020-01-09,West,Sacramento,38,15,23,395,8-10,7-13
1610612758,Warriors,0,22019,2020-01-08,West,Sacramento,38,15,23,395,8-10,7-13
1610612758,Warriors,0,22019,2020-01-07,West,Sacramento,38,15,23,395,8-10,7-13
1610612766,Warriors,0,22019,2020-01-05,East,Charlotte,38,15,23,395,7-11,8-12
1610612766,Warriors,0,22019,2020-01-04,East,Charlotte,38,15,23,395,7-11,8-12
1610612756,Warriors,0,22019,2020-02-09,West,Phoenix,53,21,32,396,10-18,11-14
1610612756,Warriors,0,22019,2020-02-08,West,Phoenix,53,21,32,396,10-18,11-14
1610612758,Warriors,0,22019,2020-02-11,West,Sacramento,53,21,32,396,11-15,10-17
1610612758,Warriors,0,22019,2020-02-10,West,Sacramento,53,21,32,396,11-15,10-17
1610612740,Pelicans,0,22019,2020-01-30,West,New Orleans,48,19,29,396,9-15,10-14
1610612740,Pelicans,0,22019,2020-01-29,West,New Orleans,48,19,29,396,9-15,10-14
1610612740,Pelicans,0,22019,2020-01-28,West,New Orleans,48,19,29,396,9-15,10-14
1610612756,Warriors,0,22019,2020-02-23,West,Phoenix,57,23,34,404,11-18,12-16
1610612756,Warriors,0,22019,2020-02-22,West,Phoenix,57,23,34,404,11-18,12-16
1610612740,Pelicans,0,22019,2020-02-07,West,New Orleans,52,21,31,404,10-16,11-15
1610612740,Pelicans,0,22019,2020-02-06,West,New Orleans,52,21,31,404,10-16,11-15
1610612756,Warriors,0,22019,2020-02-07,West,Phoenix,52,21,31,404,10-17,11-14
1610612758,Warriors,0,22019,2020-02-09,West,Sacramento,52,21,31,404,11-15,10-16
1610612758,Warriors,0,22019,2020-02-08,West,Sacramento,52,21,31,404,11-15,10-16
1610612750,Warriors,0,22019,2020-01-10,West,Minnesota,37,15,22,405,6-11,9-11
1610612750,Warriors,0,22019,2020-01-09,West,Minnesota,37,15,22,405,6-11,9-11
1610612757,Warriors,0,22019,2020-01-06,West,Portland,37,15,22,405,8-9,7-13
1610612757,Warriors,0,22019,2020-01-05,West,Portland,37,15,22,405,8-9,7-13
1610612763,Warriors,0,22019,2020-01-06,West,Memphis,37,15,22,405,7-12,8-10
1610612763,Warriors,0,22019,2020-01-05,West,Memphis,37,15,22,405,7-12,8-10
1610612756,Warriors,0,22019,2020-02-27,West,Phoenix,59,24,35,407,11-19,13-16
1610612756,Warriors,0,22019,2020-02-26,West,Phoenix,59,24,35,407,11-19,13-16
1610612740,Pelicans,0,22019,2020-02-01,West,New Orleans,49,20,29,408,10-15,10-14
1610612740,Pelicans,0,22019,2020-01-31,West,New Orleans,49,20,29,408,10-15,10-14
1610612756,Warriors,0,22019,2020-02-02,West,Phoenix,49,20,29,408,9-17,11-12
1610612756,Warriors,0,22019,2020-01-23,West,Phoenix,44,18,26,409,9-16,9-10
1610612756,Warriors,0,22019,2020-01-22,West,Phoenix,44,18,26,409,9-16,9-10
1610612757,Warriors,0,22019,2020-01-19,West,Portland,44,18,26,409,9-10,9-16
1610612757,Warriors,0,22019,2020-01-18,West,Portland,44,18,26,409,9-10,9-16
1610612758,Warriors,0,22019,2020-02-24,West,Sacramento,56,23,33,411,12-15,11-18
1610612758,Warriors,0,22019,2020-02-23,West,Sacramento,56,23,33,411,12-15,11-18
1610612758,Warriors,0,22019,2020-02-22,West,Sacramento,56,23,33,411,12-15,11-18
1610612759,Warriors,0,22019,2020-01-05,West,San Antonio,34,14,20,412,10-9,4-11
1610612759,Warriors,0,22019,2020-01-04,West,San Antonio,34,14,20,412,10-9,4-11
1610612756,Warriors,0,22019,2020-01-27,West,Phoenix,46,19,27,413,9-16,10-11
1610612756,Warriors,0,22019,2020-01-26,West,Phoenix,46,19,27,413,9-16,10-11
1610612757,Warriors,0,22019,2020-01-25,West,Portland,46,19,27,413,10-11,9-16
1610612757,Warriors,0,22019,2020-01-24,West,Portland,46,19,27,413,10-11,9-16
1610612757,Warriors,0,22019,2020-01-23,West,Portland,46,19,27,413,10-11,9-16
1610612756,Warriors,0,22019,2020-02-25,West,Phoenix,58,24,34,414,11-18,13-16
1610612756,Warriors,0,22019,2020-02-24,West,Phoenix,58,24,34,414,11-18,13-16
1610612758,Warriors,0,22019,2020-02-27,West,Sacramento,58,24,34,414,12-15,12-19
